-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
-1.690063333052754579e+00,6.454224165027878657e-01,5.737088146691446955e-01,1.074937037110703653e+00,-1.380582709096872251e-01,8.436894333369774832e-03,-3.044184873558603677e+00
